VEHICLE_BREADCRUMB_ID,VEHICLE_NUMBER,EQUIPMENT_CLASS,ARRIVE_DATETIME,SERVICE_DATE,ARRIVE_TIME,LONGITUDE,LATITUDE,DWELL,DISTANCE,SPEED,SATELLITES,HDOP,OCCURRENCES,VALID_FLAG,LAST_USER,LAST_TIMESTAMP
4313660105,3411,B,29OCT2021:08:05:14,29OCT2021:00:00:00,29114,-122.78621,45.543612,0,170643.05,29,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660106,3411,B,29OCT2021:08:05:19,29OCT2021:00:00:00,29119,-122.786995,45.543457,0,170846.46,28,12,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660107,3411,B,29OCT2021:08:05:24,29OCT2021:00:00:00,29124,-122.787675,45.54326,0,171030.19,25,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660108,3411,B,29OCT2021:08:05:29,29OCT2021:00:00:00,29129,-122.787873,45.542798,0,171207.35,24,12,1.1,1,Y,TRANS,31OCT2021:06:06:40
4313660109,3411,B,29OCT2021:08:05:34,29OCT2021:00:00:00,29134,-122.78779,45.54235,0,171377.96,23,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660110,3411,B,29OCT2021:08:05:39,29OCT2021:00:00:00,29139,-122.78785,45.542045,80,171479.66,14,12,0.7,19,Y,TRANS,31OCT2021:06:06:40
4313660111,3411,B,29OCT2021:08:07:04,29OCT2021:00:00:00,29224,-122.787815,45.541867,0,171551.84,10,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660112,3411,B,29OCT2021:08:07:09,29OCT2021:00:00:00,29229,-122.787925,45.541487,0,171699.48,20,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660113,3411,B,29OCT2021:08:07:14,29OCT2021:00:00:00,29234,-122.788242,45.54108,0,171866.8,23,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660114,3411,B,29OCT2021:08:07:19,29OCT2021:00:00:00,29239,-122.788663,45.540682,0,172050.53,25,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660115,3411,B,29OCT2021:08:07:24,29OCT2021:00:00:00,29244,-122.789158,45.54028,0,172240.82,26,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660116,3411,B,29OCT2021:08:07:29,29OCT2021:00:00:00,29249,-122.78976,45.54002,0,172414.7,24,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660117,3411,B,29OCT2021:08:07:34,29OCT2021:00:00:00,29254,-122.790238,45.53991,0,172532.81,16,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660118,3411,B,29OCT2021:08:07:39,29OCT2021:00:00:00,29259,-122.790597,45.539823,0,172634.52,14,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660119,3411,B,29OCT2021:08:07:44,29OCT2021:00:00:00,29264,-122.791197,45.539677,0,172801.84,23,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660120,3411,B,29OCT2021:08:07:49,29OCT2021:00:00:00,29269,-122.791878,45.53961,0,172979.01,24,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660121,3411,B,29OCT2021:08:07:54,29OCT2021:00:00:00,29274,-122.792552,45.539752,0,173162.74,25,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660122,3411,B,29OCT2021:08:07:59,29OCT2021:00:00:00,29279,-122.793272,45.539657,0,173349.74,26,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660123,3411,B,29OCT2021:08:08:04,29OCT2021:00:00:00,29284,-122.793948,45.539445,0,173536.75,26,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660124,3411,B,29OCT2021:08:08:09,29OCT2021:00:00:00,29289,-122.794605,45.539237,0,173713.92,24,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660125,3411,B,29OCT2021:08:08:14,29OCT2021:00:00:00,29294,-122.795185,45.539057,0,173874.68,22,12,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660126,3411,B,29OCT2021:08:08:19,29OCT2021:00:00:00,29299,-122.795748,45.538882,0,174028.88,21,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660127,3411,B,29OCT2021:08:08:24,29OCT2021:00:00:00,29304,-122.796232,45.53874,0,174160.11,18,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660128,3411,B,29OCT2021:08:08:29,29OCT2021:00:00:00,29309,-122.796753,45.538633,0,174297.91,19,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660129,3411,B,29OCT2021:08:08:34,29OCT2021:00:00:00,29314,-122.797317,45.538602,0,174442.26,20,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660130,3411,B,29OCT2021:08:08:39,29OCT2021:00:00:00,29319,-122.7979,45.5386,0,174586.62,20,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660131,3411,B,29OCT2021:08:08:44,29OCT2021:00:00:00,29324,-122.798442,45.538598,0,174721.13,18,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660132,3411,B,29OCT2021:08:08:49,29OCT2021:00:00:00,29329,-122.798922,45.538593,0,174842.53,17,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660133,3411,B,29OCT2021:08:08:54,29OCT2021:00:00:00,29334,-122.799275,45.53856,0,174921.27,11,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660134,3411,B,29OCT2021:08:08:59,29OCT2021:00:00:00,29339,-122.799397,45.538523,0,174960.64,5,10,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660135,3411,B,29OCT2021:08:09:04,29OCT2021:00:00:00,29344,-122.79961,45.538262,0,175078.75,16,10,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660136,3411,B,29OCT2021:08:09:09,29OCT2021:00:00:00,29349,-122.799607,45.537878,0,175216.54,19,10,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660137,3411,B,29OCT2021:08:09:14,29OCT2021:00:00:00,29354,-122.799588,45.537453,0,175374.02,21,10,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660138,3411,B,29OCT2021:08:09:19,29OCT2021:00:00:00,29359,-122.799562,45.536972,0,175547.91,24,10,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660139,3411,B,29OCT2021:08:09:24,29OCT2021:00:00:00,29364,-122.799552,45.53646,0,175734.91,26,10,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660140,3411,B,29OCT2021:08:09:29,29OCT2021:00:00:00,29369,-122.799548,45.535913,0,175931.76,27,9,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660141,3411,B,29OCT2021:08:09:34,29OCT2021:00:00:00,29374,-122.799555,45.535345,0,176138.46,28,9,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660142,3411,B,29OCT2021:08:09:39,29OCT2021:00:00:00,29379,-122.799568,45.534747,0,176354.99,30,9,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660143,3411,B,29OCT2021:08:09:44,29OCT2021:00:00:00,29384,-122.799582,45.534155,0,176564.97,29,8,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660144,3411,B,29OCT2021:08:09:49,29OCT2021:00:00:00,29389,-122.799588,45.533585,0,176771.66,28,9,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660145,3411,B,29OCT2021:08:09:54,29OCT2021:00:00:00,29394,-122.799602,45.53299,0,176984.91,29,10,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660146,3411,B,29OCT2021:08:09:59,29OCT2021:00:00:00,29399,-122.799617,45.532408,0,177194.89,29,10,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660147,3411,B,29OCT2021:08:10:04,29OCT2021:00:00:00,29404,-122.799633,45.531805,0,177414.7,30,9,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660148,3411,B,29OCT2021:08:10:09,29OCT2021:00:00:00,29409,-122.799647,45.531183,0,177641.08,31,9,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660149,3411,B,29OCT2021:08:10:14,29OCT2021:00:00:00,29414,-122.799665,45.530515,0,177883.86,33,10,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660150,3411,B,29OCT2021:08:10:19,29OCT2021:00:00:00,29419,-122.799685,45.529818,0,178136.49,34,9,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660151,3411,B,29OCT2021:08:10:24,29OCT2021:00:00:00,29424,-122.7997,45.529138,0,178375.99,33,10,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660152,3411,B,29OCT2021:08:10:29,29OCT2021:00:00:00,29429,-122.799717,45.52853,0,178592.53,30,10,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660153,3411,B,29OCT2021:08:10:34,29OCT2021:00:00:00,29434,-122.79973,45.528022,0,178736.88,20,9,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660154,3411,B,29OCT2021:08:10:39,29OCT2021:00:00:00,29439,-122.799743,45.52767,0,178884.52,20,10,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660155,3411,B,29OCT2021:08:10:44,29OCT2021:00:00:00,29444,-122.799753,45.527455,0,178953.42,9,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660156,3411,B,29OCT2021:08:10:49,29OCT2021:00:00:00,29449,-122.799763,45.527377,20,178976.38,3,12,0.7,7,Y,TRANS,31OCT2021:06:06:40
4313660157,3411,B,29OCT2021:08:11:14,29OCT2021:00:00:00,29474,-122.799777,45.527225,0,179045.28,9,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660158,3411,B,29OCT2021:08:11:19,29OCT2021:00:00:00,29479,-122.799503,45.526987,0,179133.86,12,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660159,3411,B,29OCT2021:08:11:24,29OCT2021:00:00:00,29484,-122.798933,45.526908,0,179281.5,20,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660160,3411,B,29OCT2021:08:11:29,29OCT2021:00:00:00,29489,-122.798298,45.526845,0,179478.35,27,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660161,3411,B,29OCT2021:08:11:34,29OCT2021:00:00:00,29494,-122.7976,45.526832,0,179619.43,19,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660162,3411,B,29OCT2021:08:11:39,29OCT2021:00:00:00,29499,-122.796885,45.526915,0,179803.16,25,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660163,3411,B,29OCT2021:08:11:44,29OCT2021:00:00:00,29504,-122.79631,45.527012,0,179957.35,21,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660164,3411,B,29OCT2021:08:11:49,29OCT2021:00:00:00,29509,-122.796088,45.527032,0,180016.41,8,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660165,3411,B,29OCT2021:08:11:54,29OCT2021:00:00:00,29514,-122.795907,45.52703,0,180059.06,6,11,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660166,3411,B,29OCT2021:08:11:59,29OCT2021:00:00:00,29519,-122.795545,45.526982,0,180150.92,13,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660167,3411,B,29OCT2021:08:12:04,29OCT2021:00:00:00,29524,-122.795105,45.526835,0,180272.32,17,11,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660168,3411,B,29OCT2021:08:12:09,29OCT2021:00:00:00,29529,-122.794515,45.526637,0,180436.36,22,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660169,3411,B,29OCT2021:08:12:14,29OCT2021:00:00:00,29534,-122.793997,45.526522,0,180577.43,19,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660170,3411,B,29OCT2021:08:12:19,29OCT2021:00:00:00,29539,-122.79376,45.526497,73,180643.05,9,12,0.7,17,Y,TRANS,31OCT2021:06:06:40
4313660171,3411,B,29OCT2021:08:13:34,29OCT2021:00:00:00,29614,-122.793745,45.526497,0,180646.33,1,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660172,3411,B,29OCT2021:08:13:39,29OCT2021:00:00:00,29619,-122.793498,45.52648,0,180705.39,8,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660173,3411,B,29OCT2021:08:13:44,29OCT2021:00:00:00,29624,-122.792962,45.52645,0,180839.9,18,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660174,3411,B,29OCT2021:08:13:49,29OCT2021:00:00:00,29629,-122.792248,45.526402,0,181020.35,25,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660175,3411,B,29OCT2021:08:13:54,29OCT2021:00:00:00,29634,-122.791517,45.526347,0,181207.35,26,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660176,3411,B,29OCT2021:08:13:59,29OCT2021:00:00:00,29639,-122.790778,45.526288,0,181397.64,26,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660177,3411,B,29OCT2021:08:14:04,29OCT2021:00:00:00,29644,-122.790023,45.526215,0,181591.21,26,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660178,3411,B,29OCT2021:08:14:09,29OCT2021:00:00:00,29649,-122.78921,45.526122,0,181797.91,28,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660179,3411,B,29OCT2021:08:14:14,29OCT2021:00:00:00,29654,-122.788343,45.526013,0,182021,30,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660180,3411,B,29OCT2021:08:14:19,29OCT2021:00:00:00,29659,-122.78752,45.525913,0,182234.26,29,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660181,3411,B,29OCT2021:08:14:24,29OCT2021:00:00:00,29664,-122.787282,45.525883,7,182299.87,9,12,0.8,4,Y,TRANS,31OCT2021:06:06:40
4313660182,3411,B,29OCT2021:08:14:34,29OCT2021:00:00:00,29674,-122.787187,45.525828,0,182345.81,10,12,1,1,Y,TRANS,31OCT2021:06:06:40
4313660183,3411,B,29OCT2021:08:14:39,29OCT2021:00:00:00,29679,-122.787133,45.525495,0,182444.23,13,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660184,3411,B,29OCT2021:08:14:44,29OCT2021:00:00:00,29684,-122.787148,45.52498,0,182631.24,26,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660185,3411,B,29OCT2021:08:14:49,29OCT2021:00:00:00,29689,-122.787138,45.524418,0,182831.37,27,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660186,3411,B,29OCT2021:08:14:54,29OCT2021:00:00:00,29694,-122.78713,45.523823,0,183047.91,30,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660187,3411,B,29OCT2021:08:14:59,29OCT2021:00:00:00,29699,-122.787113,45.52337,0,183211.95,22,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660188,3411,B,29OCT2021:08:15:04,29OCT2021:00:00:00,29704,-122.786732,45.523192,0,183333.34,17,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660189,3411,B,29OCT2021:08:15:09,29OCT2021:00:00:00,29709,-122.785977,45.523183,0,183523.63,26,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660190,3411,B,29OCT2021:08:15:14,29OCT2021:00:00:00,29714,-122.785107,45.523173,0,183743.44,30,10,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660191,3411,B,29OCT2021:08:15:19,29OCT2021:00:00:00,29719,-122.784222,45.52315,0,183966.54,30,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660192,3411,B,29OCT2021:08:15:24,29OCT2021:00:00:00,29724,-122.78335,45.523148,0,184189.64,30,12,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660193,3411,B,29OCT2021:08:15:29,29OCT2021:00:00:00,29729,-122.782525,45.523147,0,184399.61,29,11,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660194,3411,B,29OCT2021:08:15:34,29OCT2021:00:00:00,29734,-122.781712,45.523155,0,184603.02,28,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660195,3411,B,29OCT2021:08:15:39,29OCT2021:00:00:00,29739,-122.78094,45.523153,0,184799.87,27,11,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660196,3411,B,29OCT2021:08:15:44,29OCT2021:00:00:00,29744,-122.780165,45.523153,0,184996.73,27,11,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660197,3411,B,29OCT2021:08:15:49,29OCT2021:00:00:00,29749,-122.779372,45.523155,0,185200.14,28,11,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660198,3411,B,29OCT2021:08:15:54,29OCT2021:00:00:00,29754,-122.778568,45.523153,0,185403.55,28,11,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660199,3411,B,29OCT2021:08:15:59,29OCT2021:00:00:00,29759,-122.777745,45.52315,0,185613.52,29,11,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660200,3411,B,29OCT2021:08:16:04,29OCT2021:00:00:00,29764,-122.776923,45.523147,0,185820.22,28,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660201,3411,B,29OCT2021:08:16:09,29OCT2021:00:00:00,29769,-122.776115,45.523145,0,186026.91,28,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660202,3411,B,29OCT2021:08:16:14,29OCT2021:00:00:00,29774,-122.775313,45.523142,0,186230.32,28,12,1,1,Y,TRANS,31OCT2021:06:06:40
4313660203,3411,B,29OCT2021:08:16:19,29OCT2021:00:00:00,29779,-122.774498,45.523145,0,186437.01,28,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660204,3411,B,29OCT2021:08:16:24,29OCT2021:00:00:00,29784,-122.773673,45.52315,0,186646.99,29,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660205,3411,B,29OCT2021:08:16:29,29OCT2021:00:00:00,29789,-122.772858,45.523157,0,186853.68,28,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660206,3411,B,29OCT2021:08:16:34,29OCT2021:00:00:00,29794,-122.772228,45.522957,0,187037.41,25,11,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660207,3411,B,29OCT2021:08:16:39,29OCT2021:00:00:00,29799,-122.772177,45.522403,0,187237.54,27,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660208,3411,B,29OCT2021:08:16:44,29OCT2021:00:00:00,29804,-122.772208,45.521795,0,187454.07,30,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660209,3411,B,29OCT2021:08:16:49,29OCT2021:00:00:00,29809,-122.772228,45.521287,0,187637.8,25,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660210,3411,B,29OCT2021:08:16:54,29OCT2021:00:00:00,29814,-122.77203,45.52095,0,187772.32,18,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660211,3411,B,29OCT2021:08:16:59,29OCT2021:00:00:00,29819,-122.771397,45.520882,0,187936.36,22,11,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660212,3411,B,29OCT2021:08:17:04,29OCT2021:00:00:00,29824,-122.770657,45.52089,0,188123.37,26,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660213,3411,B,29OCT2021:08:17:09,29OCT2021:00:00:00,29829,-122.769985,45.520957,0,188297.25,24,11,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660214,3411,B,29OCT2021:08:17:14,29OCT2021:00:00:00,29834,-122.769617,45.520707,0,188435.05,19,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660215,3411,B,29OCT2021:08:17:19,29OCT2021:00:00:00,29839,-122.769622,45.52024,0,188602.37,23,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660216,3411,B,29OCT2021:08:17:24,29OCT2021:00:00:00,29844,-122.769645,45.51973,0,188786.1,25,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660217,3411,B,29OCT2021:08:17:29,29OCT2021:00:00:00,29849,-122.76967,45.519228,0,188966.54,25,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660218,3411,B,29OCT2021:08:17:34,29OCT2021:00:00:00,,-122.76969,45.518723,0,189150.27,25,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660219,3411,B,29OCT2021:08:17:39,29OCT2021:00:00:00,29859,-122.769698,45.518207,0,189337.28,26,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660220,3411,B,29OCT2021:08:17:44,29OCT2021:00:00:00,29864,-122.769708,45.517702,0,189517.72,25,11,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660221,3411,B,29OCT2021:08:17:49,29OCT2021:00:00:00,29869,-122.769725,45.517192,0,189701.45,25,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660222,3411,B,29OCT2021:08:17:54,29OCT2021:00:00:00,29874,-122.769737,45.51675,0,189862.21,22,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660223,3411,B,29OCT2021:08:17:59,29OCT2021:00:00:00,29879,-122.76973,45.516353,0,190003.29,19,12,1,1,Y,TRANS,31OCT2021:06:06:40
4313660224,3411,B,29OCT2021:08:18:04,29OCT2021:00:00:00,29884,-122.769685,45.516057,0,190111.55,15,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660225,3411,B,29OCT2021:08:18:09,29OCT2021:00:00:00,,-122.769725,45.515963,0,190144.36,4,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660226,3411,B,29OCT2021:08:18:14,29OCT2021:00:00:00,,-122.77013,45.515942,0,190249.35,14,12,0.7,1,,TRANS,31OCT2021:06:06:40
4313660227,3411,B,29OCT2021:08:18:19,29OCT2021:00:00:00,,-122.770743,45.515948,0,190403.55,21,12,0.7,1,,TRANS,31OCT2021:06:06:40
4313660228,3411,B,29OCT2021:08:18:24,29OCT2021:00:00:00,,-122.771408,45.515962,0,190574.15,23,12,0.7,1,,TRANS,31OCT2021:06:06:40
4313660229,3411,B,29OCT2021:08:18:29,29OCT2021:00:00:00,,-122.77203,45.515975,0,190731.63,21,12,0.7,1,,TRANS,31OCT2021:06:06:40
4313660230,3411,B,29OCT2021:08:18:34,29OCT2021:00:00:00,29914,-122.77264,45.51598,0,190885.83,21,12,0.8,1,,TRANS,31OCT2021:06:06:40
4313660231,3411,B,29OCT2021:08:18:39,29OCT2021:00:00:00,29919,-122.77323,45.515988,0,191033.47,20,12,0.8,1,,TRANS,31OCT2021:06:06:40
4313660232,3411,B,29OCT2021:08:18:44,29OCT2021:00:00:00,29924,-122.773728,45.515968,0,191158.14,17,12,0.8,1,,TRANS,31OCT2021:06:06:40
4313660233,3411,B,29OCT2021:08:18:49,29OCT2021:00:00:00,29929,-122.774162,45.51596,0,191266.41,15,12,0.7,1,,TRANS,31OCT2021:06:06:40
4313660234,3411,B,29OCT2021:08:18:54,29OCT2021:00:00:00,29934,-122.77469,45.51597,0,191400.92,18,12,0.7,1,,TRANS,31OCT2021:06:06:40
4313660235,3411,B,29OCT2021:08:18:59,29OCT2021:00:00:00,29939,-122.775292,45.515982,0,191551.84,21,12,0.7,1,,TRANS,31OCT2021:06:06:40
4313660236,3411,B,29OCT2021:08:19:04,29OCT2021:00:00:00,29944,-122.775913,45.515982,0,191709.32,21,12,0.8,1,,TRANS,31OCT2021:06:06:40
4313660237,3411,B,29OCT2021:08:19:09,29OCT2021:00:00:00,29949,-122.776562,45.515985,0,191873.37,22,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660238,3411,B,29OCT2021:08:19:14,29OCT2021:00:00:00,29954,-122.777135,45.515993,0,192017.72,20,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660239,3411,B,29OCT2021:08:19:19,29OCT2021:00:00:00,29959,-122.77781,45.515985,0,192188.33,23,12,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660240,3411,B,29OCT2021:08:19:24,29OCT2021:00:00:00,29964,-122.778467,45.515987,0,192355.65,23,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660241,3411,B,29OCT2021:08:19:29,29OCT2021:00:00:00,29969,-122.779075,45.515988,0,192509.85,21,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660242,3411,B,29OCT2021:08:19:34,29OCT2021:00:00:00,29974,-122.779745,45.515988,0,192677.17,23,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660243,3411,B,29OCT2021:08:19:39,29OCT2021:00:00:00,29979,-122.780453,45.516002,0,192857.62,25,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660244,3411,B,29OCT2021:08:19:44,29OCT2021:00:00:00,29984,-122.781128,45.515968,0,193028.22,23,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660245,3411,B,29OCT2021:08:19:49,29OCT2021:00:00:00,29989,-122.781815,45.515887,0,193202.11,24,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660246,3411,B,29OCT2021:08:19:54,29OCT2021:00:00:00,29994,-122.782513,45.51575,0,193385.83,25,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660247,3411,B,29OCT2021:08:19:59,29OCT2021:00:00:00,29999,-122.783178,45.515612,0,193559.72,24,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660248,3411,B,29OCT2021:08:20:04,29OCT2021:00:00:00,30004,-122.783825,45.515548,0,193723.76,22,12,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660249,3411,B,29OCT2021:08:20:09,29OCT2021:00:00:00,30009,-122.784467,45.515603,0,193887.8,22,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660250,3411,B,29OCT2021:08:20:14,29OCT2021:00:00:00,30014,-122.785092,45.515763,0,194055.12,23,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660251,3411,B,29OCT2021:08:20:19,29OCT2021:00:00:00,30019,-122.78567,45.515847,0,194202.76,20,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660252,3411,B,29OCT2021:08:20:24,29OCT2021:00:00:00,30024,-122.786038,45.515902,0,194297.91,13,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660253,3411,B,29OCT2021:08:20:29,29OCT2021:00:00:00,30029,-122.786147,45.515928,13,194324.15,4,12,0.8,5,Y,TRANS,31OCT2021:06:06:40
4313660254,3411,B,29OCT2021:08:20:44,29OCT2021:00:00:00,30044,-122.78616,45.51593,0,194327.43,1,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660255,3411,B,29OCT2021:08:20:49,29OCT2021:00:00:00,30049,-122.786307,45.515903,0,194366.8,5,11,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660256,3411,B,29OCT2021:08:20:54,29OCT2021:00:00:00,30054,-122.786537,45.515575,0,194498.04,18,11,0.9,1,Y,TRANS,31OCT2021:06:06:40
4313660257,3411,B,29OCT2021:08:20:59,29OCT2021:00:00:00,30059,-122.786897,45.515063,0,194708.01,29,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660258,3411,B,29OCT2021:08:21:04,29OCT2021:00:00:00,30064,-122.787477,45.51459,0,194934.39,31,12,0.7,1,Y,TRANS,31OCT2021:06:06:40
4313660259,3411,B,29OCT2021:08:21:09,29OCT2021:00:00:00,30069,-122.787938,45.51436,0,195072.18,19,12,0.8,1,Y,TRANS,31OCT2021:06:06:40
4313660260,3411,B,29OCT2021:08:21:14,29OCT2021:00:00:00,30074,-122.78812,45.514297,57,195121.4,7,12,0.8,14,Y,TRANS,31OCT2021:06:06:40
4313660261,3411,B,29OCT2021:08:22:14,29OCT2021:00:00:00,30134,-122.788163,45.514283,0,195131.24,2,11,0.8,1,Y,TRANS,31OCT2021:06:06:40
